time,ax,ay,az,gx,gy,gz,mx,my,mz
1734660166.2051816,-59.753418,221.55762,1042.2974,216.71295,95.28351,-42.34314,-227.61436,-345.90213,67.384674
1734660166.206612,70.495605,189.7583,1015.9302,209.89227,108.428955,-48.080444,-227.61436,-345.90213,67.384674
1734660166.210884,214.17236,142.82227,936.88965,204.66614,121.76514,-50.00305,-227.61436,-345.90213,67.384674
1734660166.2148008,335.7544,144.40918,972.16797,202.14081,133.81958,-46.98181,-227.61436,-345.90213,67.384674
1734660166.2229233,380.98145,155.94482,966.1255,197.7539,142.92908,-39.985657,-227.61436,-345.90213,67.384674
1734660166.2271028,379.21143,178.16162,1020.4468,193.80951,147.82715,-30.158997,-227.61436,-345.90213,67.384674
1734660166.231091,308.3496,216.00342,1028.2593,188.9267,147.54486,-19.03534,-227.61436,-345.90213,67.384674
1734660166.235251,236.32813,226.86768,978.75977,186.40137,143.28003,-8.338928,-227.61436,-345.90213,67.384674
1734660166.2394035,178.52783,268.61572,985.7178,187.85858,135.50568,2.1591187,-227.61436,-345.90213,67.384674
1734660166.2477496,116.02783,316.4673,989.624,190.23132,125.5188,12.557983,-227.61436,-345.90213,67.384674
1734660166.2564592,85.754395,351.50146,957.21436,193.48907,114.30359,22.270203,-227.61436,-345.90213,67.384674
1734660166.256663,56.09131,393.49365,996.76514,197.41058,103.28674,31.272888,-227.61436,-345.90213,67.384674
1734660166.2598944,19.836426,409.3628,983.21533,199.26453,91.74347,39.505005,-227.61436,-345.90213,67.384674
1734660166.2679791,8.483887,449.34082,969.6045,201.21002,80.207825,46.829224,-227.61436,-345.90213,67.384674
1734660166.2722278,-26.367188,477.35596,972.0459,202.84271,70.67871,53.05481,-227.61436,-345.90213,67.384674
1734660166.2761717,-66.16211,518.2495,974.3042,203.5141,62.454224,57.60193,-227.61436,-345.90213,67.384674
1734660166.2802713,-111.083984,536.2549,944.03076,202.97241,56.015015,60.310364,-270.6281,-191.76958,12.094685
1734660166.2844403,-169.00635,576.2329,990.8447,202.20947,51.64337,60.821533,-270.6281,-191.76958,12.094685
1734660166.2925446,-208.00781,584.0454,982.605,198.63892,49.087524,59.165955,-270.6281,-191.76958,12.094685
1734660166.296713,-241.57715,598.69385,1002.31934,192.76428,48.225403,55.908203,-270.6281,-191.76958,12.094685
1734660166.3007698,-264.09912,601.6846,1020.75195,183.5022,47.88208,51.826477,-270.6281,-191.76958,12.094685
1734660166.3051782,-261.53564,595.0928,1028.0151,171.73004,47.1344,47.332764,-270.6281,-191.76958,12.094685
1734660166.313171,-253.17383,594.17725,1062.561,158.52356,45.72296,42.96875,-270.6281,-191.76958,12.094685
1734660166.3171551,-249.8169,580.2612,1048.1567,142.82227,43.24341,39.031982,-270.6281,-191.76958,12.094685
1734660166.3222501,-216.6748,561.6455,988.8916,127.66266,40.802002,35.484314,-270.6281,-191.76958,12.094685
1734660166.3253727,-197.69287,541.8701,943.4204,116.13464,40.634155,32.081604,-270.6281,-191.76958,12.094685
1734660166.3334951,-206.604,547.11914,950.62256,107.84149,43.11371,28.121948,-270.6281,-191.76958,12.094685
1734660166.3391247,-212.82959,562.92725,954.28467,99.90692,46.920776,23.468018,-270.6281,-191.76958,12.094685
1734660166.341793,-228.21045,582.4585,972.9004,91.31622,51.635742,17.990112,-270.6281,-191.76958,12.094685
1734660166.3458536,-225.40283,584.83887,965.0879,82.04651,56.57196,11.604309,-270.6281,-191.76958,12.094685
1734660166.3541293,-210.38818,585.6323,933.6548,73.57025,61.62262,4.486084,-270.6281,-191.76958,12.094685
1734660166.3581085,-196.3501,591.6138,903.5034,65.87982,65.727234,-2.4490356,-270.6281,-191.76958,12.094685
1734660166.3621962,-168.15186,579.40674,842.4072,59.10492,68.39752,-8.796692,-270.6281,-191.76958,12.094685
1734660166.3663101,-135.80322,566.1011,796.3867,55.06134,70.19043,-13.771057,-270.6281,-191.76958,12.094685
1734660166.3710372,-109.313965,542.3584,764.7095,53.245544,70.96863,-16.677856,-270.6281,-191.76958,12.094685
1734660166.3786027,-70.86182,536.8042,747.8638,52.612305,69.97681,-17.349243,-270.6281,-191.76958,12.094685
1734660166.3827329,-45.959473,539.0625,737.854,52.589417,67.39807,-15.937805,-270.6281,-191.76958,12.094685
1734660166.3875227,-43.45703,542.8467,726.80664,53.215027,63.789368,-12.931824,-270.6281,-191.76958,12.094685
1734660166.3909104,-56.33545,550.78125,722.5342,54.504395,59.3338,-9.010315,-270.6281,-191.76958,12.094685
1734660166.3991647,-85.20508,572.7539,730.7129,55.358887,54.71039,-4.8980713,-270.6281,-191.76958,12.094685
1734660166.4034956,-118.2251,579.22363,723.02246,54.740906,50.086975,-1.5487671,-270.6281,-191.76958,12.094685
1734660166.407288,-140.4419,567.3828,701.11084,54.138184,46.188354,0.92315674,-311.84958,-121.87225,-27.644995
1734660166.4113722,-171.75293,572.876,711.36475,55.145264,43.540955,2.632141,-311.84958,-121.87225,-27.644995
1734660166.415645,-191.10107,569.0918,712.03613,56.44989,41.70227,3.4484863,-311.84958,-121.87225,-27.644995
1734660166.4236383,-191.46729,566.4673,729.0039,58.052063,41.0614,3.5171509,-311.84958,-121.87225,-27.644995
1734660166.4277225,-177.6123,554.26025,750.4883,59.532166,41.809082,3.250122,-311.84958,-121.87225,-27.644995
1734660166.43185,-156.31104,543.51807,753.8452,61.180115,43.35785,3.0822754,-311.84958,-121.87225,-27.644995
1734660166.4359658,-133.72803,542.29736,769.7754,63.40027,45.326233,3.2958984,-311.84958,-121.87225,-27.644995
1734660166.4443786,-101.31836,538.5742,777.6489,65.00244,46.089172,3.8528442,-311.84958,-121.87225,-27.644995
1734660166.448269,-85.754395,543.5791,782.40967,65.65857,44.792175,5.241394,-311.84958,-121.87225,-27.644995
1734660166.4539697,-79.10156,546.875,778.93066,64.826965,41.21399,7.6675415,-311.84958,-121.87225,-27.644995
1734660166.4565434,-78.308105,558.10547,776.3672,63.38501,36.262512,10.749817,-311.84958,-121.87225,-27.644995
1734660166.4605336,-91.30859,557.55615,742.1875,61.12671,31.074524,13.916016,-311.84958,-121.87225,-27.644995
1734660166.4707096,-121.58203,561.03516,740.7837,59.387207,26.039124,16.716003,-311.84958,-121.87225,-27.644995
1734660166.4728932,-152.34375,558.7158,738.7085,56.900024,20.774841,18.623352,-311.84958,-121.87225,-27.644995
1734660166.479511,-171.81396,565.4297,737.24365,53.55072,16.098022,19.65332,-311.84958,-121.87225,-27.644995
1734660166.482814,-187.62207,583.6792,747.80273,49.430847,12.496948,20.256042,-311.84958,-121.87225,-27.644995
1734660166.4882765,-191.52832,607.36084,763.916,44.11316,9.6206665,20.500183,-311.84958,-121.87225,-27.644995
1734660166.4970644,-187.92725,622.0703,760.9253,37.635803,6.942749,20.713806,-311.84958,-121.87225,-27.644995
1734660166.4975433,-193.60352,639.8926,756.71387,30.982971,4.5394897,21.583557,-311.84958,-121.87225,-27.644995
1734660166.5014462,-228.88184,652.0996,754.76074,24.482727,3.3798218,22.43805,-311.84958,-121.87225,-27.644995
1734660166.5056412,-285.03418,665.8325,767.334,18.4021,2.3040771,22.636414,-311.84958,-121.87225,-27.644995
1734660166.5138056,-329.95605,676.7578,769.8364,11.894226,0.2822876,21.614075,-311.84958,-121.87225,-27.644995
1734660166.5178041,-348.02246,685.30273,758.728,5.0201416,-2.5634766,19.607544,-311.84958,-121.87225,-27.644995
1734660166.5220382,-333.55713,687.0117,746.521,-1.1291504,-5.54657,16.929626,-311.84958,-121.87225,-27.644995
1734660166.5261505,-298.0957,680.11475,724.3042,-6.4849854,-8.361816,14.129639,-311.84958,-121.87225,-27.644995
1734660166.5306766,-272.64404,668.5791,698.85254,-10.932922,-10.33783,12.023926,-331.5642,-112.91106,-70.8403
1734660166.5383868,-243.10303,661.3159,667.9077,-14.663696,-11.940002,10.818481,-331.5642,-112.91106,-70.8403
1734660166.5424144,-224.1211,653.5034,654.9072,-17.585754,-12.893677,10.498047,-331.5642,-112.91106,-70.8403
1734660166.5465603,-206.72607,644.2261,651.6113,-20.16449,-13.73291,10.650635,-331.5642,-112.91106,-70.8403
1734660166.5507143,-198.85254,635.9253,643.9209,-22.79663,-14.228821,11.33728,-331.5642,-112.91106,-70.8403
1734660166.5587554,-205.13916,621.64307,648.68164,-24.749756,-14.671326,11.901855,-331.5642,-112.91106,-70.8403
1734660166.562871,-234.80225,627.01416,688.5376,-26.138306,-15.884399,12.252808,-331.5642,-112.91106,-70.8403
1734660166.5669856,-243.16406,638.12256,716.1255,-29.083252,-18.745422,11.642456,-331.5642,-112.91106,-70.8403
1734660166.5711403,-205.74951,643.5547,721.61865,-33.14209,-22.895813,10.681152,-331.5642,-112.91106,-70.8403
1734660166.5792472,-164.0625,650.08545,726.7456,-37.101746,-27.259827,10.437012,-331.5642,-112.91106,-70.8403
1734660166.5833378,-136.2915,638.4888,732.1167,-40.96985,-31.532288,11.398315,-331.5642,-112.91106,-70.8403
1734660166.587505,-112.42676,630.12695,751.5869,-44.59381,-35.980225,13.618469,-331.5642,-112.91106,-70.8403
1734660166.5915778,-103.881836,626.3428,773.37646,-47.828674,-40.634155,16.708374,-331.5642,-112.91106,-70.8403
1734660166.599776,-120.910645,622.31445,787.4756,-50.79651,-45.48645,19.691467,-331.5642,-112.91106,-70.8403
1734660166.603816,-156.98242,619.751,802.36816,-53.451538,-50.78888,21.812439,-331.5642,-112.91106,-70.8403
1734660166.6080096,-213.56201,625.4883,832.03125,-60.12726,-63.407898,22.277832,-331.5642,-112.91106,-70.8403
1734660166.6161332,-203.24707,628.05176,819.51904,-63.49945,-68.7027,21.209717,-331.5642,-112.91106,-70.8403
1734660166.6202562,-190.55176,635.0708,814.0869,-66.50543,-71.68579,19.737244,-331.5642,-112.91106,-70.8403
1734660166.624475,-187.98828,644.34814,824.8291,-70.365906,-73.04382,18.554688,-331.5642,-112.91106,-70.8403
1734660166.6284912,-196.10596,663.5742,841.3086,-75.805664,-73.49396,17.852783,-331.5642,-112.91106,-70.8403
1734660166.63664,-217.22412,678.40576,858.21533,-82.962036,-74.165344,17.14325,-331.5642,-112.91106,-70.8403
1734660166.640789,-231.20117,673.4009,841.98,-91.59851,-75.790405,16.067505,-331.5642,-112.91106,-70.8403
1734660166.644811,-222.10693,653.4424,786.9263,-99.868774,-76.5686,14.213562,-331.5642,-112.91106,-70.8403
1734660166.648965,-192.74902,631.83594,758.8501,-105.58319,-75.50049,11.962891,-331.5642,-112.91106,-70.8403
1734660166.6572025,-147.27783,603.5156,752.0752,-109.443665,-73.69995,9.719849,-302.8884,-134.41792,-22.461557
1734660166.6611114,-95.336914,581.0547,742.6758,-112.14447,-71.48743,8.255005,-302.8884,-134.41792,-22.461557
1734660166.6653159,-47.546387,562.74414,762.75635,-114.20441,-69.41223,8.06427,-302.8884,-134.41792,-22.461557
1734660166.6694162,-23.55957,538.5132,762.93945,-115.982056,-67.42096,9.32312,-302.8884,-134.41792,-22.461557
1734660166.6735208,-12.207031,519.34814,776.67236,-115.90576,-65.4068,11.116028,-302.8884,-134.41792,-22.461557
1734660166.681696,-5.3710938,504.02832,799.74365,-114.81476,-63.789368,13.1073,-302.8884,-134.41792,-22.461557
1734660166.6857352,3.540039,494.50684,822.2656,-113.3194,-62.667847,14.884949,-302.8884,-134.41792,-22.461557
1734660166.689996,-0.36621094,495.60547,849.24316,-111.968994,-61.88202,17.00592,-302.8884,-134.41792,-22.461557
1734660166.693995,-8.178711,494.4458,863.83057,-111.27472,-61.99646,19.081116,-302.8884,-134.41792,-22.461557
1734660166.7021205,-29.785156,484.7412,879.0283,-110.58807,-63.12561,20.606995,-302.8884,-134.41792,-22.461557
1734660166.7063143,-57.18994,472.83936,907.5928,-109.66492,-64.97955,21.186829,-302.8884,-134.41792,-22.461557
1734660166.7105236,-72.021484,466.36963,937.25586,-109.07745,-67.359924,20.767212,-302.8884,-134.41792,-22.461557
1734660166.714651,-76.78223,462.95166,946.5332,-109.306335,-69.93866,19.966125,-302.8884,-134.41792,-22.461557
1734660166.7226179,-88.50098,468.87207,965.4541,-110.069275,-72.776794,19.226074,-302.8884,-134.41792,-22.461557
1734660166.7267058,-80.81055,470.70313,956.66504,-112.5412,-75.61493,18.714905,-302.8884,-134.41792,-22.461557
1734660166.7309453,-52.79541,471.13037,933.41064,-115.01312,-77.52228,18.63861,-302.8884,-134.41792,-22.461557
1734660166.7351046,-32.958984,464.53857,917.29736,-116.81366,-78.13263,19.126892,-302.8884,-134.41792,-22.461557
1734660166.7432046,-39.67285,458.61816,935.73,-118.08777,-78.03345,19.805908,-302.8884,-134.41792,-22.461557
1734660166.74735,-53.28369,454.65088,928.4668,-120.04089,-78.75824,20.309448,-302.8884,-134.41792,-22.461557
1734660166.751306,-46.63086,445.3125,915.4053,-122.7417,-80.10101,20.805359,-302.8884,-134.41792,-22.461557
1734660166.7555425,-10.498047,426.08643,910.2173,-125.10681,-80.963135,21.54541,-302.8884,-134.41792,-22.461557
1734660166.7595723,19.53125,407.4707,917.7246,-125.75531,-80.04761,22.43805,-302.8884,-134.41792,-22.461557
1734660166.7677107,17.028809,411.37695,954.22363,-125.35858,-78.063965,23.68164,-302.8884,-134.41792,-22.461557
1734660166.7725596,4.699707,418.45703,1010.376,-125.79346,-76.33972,24.772644,-302.8884,-134.41792,-22.461557
1734660166.7759829,-10.437012,406.98242,1018.9209,-127.38037,-74.80621,25.32196,-302.8884,-134.41792,-22.461557
1734660166.7800207,-23.132324,403.9917,1016.2964,-129.03595,-72.57843,25.428772,-256.2902,-209.69197,43.1953
1734660166.784115,-29.35791,393.18848,1019.2261,-131.34766,-69.51904,25.161743,-256.2902,-209.69197,43.1953
1734660166.7922642,-29.296875,375.91553,1014.16016,-134.31549,-65.87982,24.70398,-256.2902,-209.69197,43.1953
1734660166.7966003,-34.729004,368.042,996.45996,-137.3291,-61.157227,23.8266,-256.2902,-209.69197,43.1953
1734660166.8004866,-41.3208,364.0747,1019.89746,-140.1062,-55.854797,21.80481,-256.2902,-209.69197,43.1953
1734660166.8054414,-49.37744,346.0083,1013.6719,-143.47076,-49.9115,18.180847,-256.2902,-209.69197,43.1953
1734660166.8129184,-32.89795,323.36426,1030.4565,-146.27075,-43.273926,13.244629,-256.2902,-209.69197,43.1953
1734660166.816893,7.751465,291.19873,1032.1655,-149.0326,-36.04126,7.8125,-256.2902,-209.69197,43.1953
1734660166.8222885,61.523438,249.38965,1048.4619,-150.53558,-28.404236,2.89917,-256.2902,-209.69197,43.1953
1734660166.8251402,95.336914,202.20947,1042.3584,-150.52795,-19.699097,-1.121521,-256.2902,-209.69197,43.1953
1734660166.8291981,119.56787,170.8374,1035.2783,-148.1018,-10.604858,-3.829956,-256.2902,-209.69197,43.1953
1734660166.840406,118.46924,143.9209,1042.6636,-143.4555,-1.0147095,-5.3482056,-256.2902,-209.69197,43.1953
1734660166.8414702,98.44971,126.0376,1047.4243,-137.76398,7.171631,-6.0195923,-256.2902,-209.69197,43.1953
1734660166.845469,56.9458,127.92969,1062.6831,-132.17926,13.191223,-6.706238,-256.2902,-209.69197,43.1953
1734660166.8497422,31.555176,137.57324,1067.749,-128.04413,17.288208,-7.621765,-256.2902,-209.69197,43.1953
1734660166.8577886,27.282715,168.5791,1097.4121,-126.068115,19.851685,-8.5372925,-256.2902,-209.69197,43.1953
1734660166.861927,27.832031,203.06396,1112.0605,-128.05176,21.400452,-9.101868,-256.2902,-209.69197,43.1953
1734660166.8662274,23.986816,226.01318,1096.4966,-133.56018,21.400452,-8.934021,-256.2902,-209.69197,43.1953
1734660166.8725283,-0.24414063,244.6289,1145.3857,-141.82281,20.767212,-8.399963,-256.2902,-209.69197,43.1953
1734660166.87432,-14.160156,248.29102,1127.8687,-154.70123,19.012451,-7.7056885,-256.2902,-209.69197,43.1953
1734660166.8824189,-0.6713867,254.94385,1116.394,-168.95294,17.555237,-6.9885254,-256.2902,-209.69197,43.1953
1734660166.8906991,24.108887,241.08887,1071.167,-184.04388,17.807007,-6.0272217,-256.2902,-209.69197,43.1953
1734660166.8908978,50.842285,225.95215,1058.8379,-197.56317,19.767761,-4.875183,-256.2902,-209.69197,43.1953
1734660166.8946714,79.3457,196.65527,1030.2734,-209.31244,24.215698,-4.135132,-256.2902,-209.69197,43.1953
1734660166.9052284,106.44531,159.97314,1000.4883,-218.00232,31.402588,-3.791809,-241.95227,-327.97974,63.92905
1734660166.9070008,107.299805,132.20215,993.34717,-223.6023,39.82544,-3.692627,-241.95227,-327.97974,63.92905
1734660166.9110699,105.46875,96.74072,939.4531,-227.2644,49.14856,-4.40979,-241.95227,-327.97974,63.92905
1734660166.9151313,107.1167,57.556152,918.82324,-228.96576,59.47113,-6.3171387,-241.95227,-327.97974,63.92905
1734660166.923203,122.680664,9.155273,883.5449,-229.24805,70.83893,-8.995056,-241.95227,-327.97974,63.92905
1734660166.9273603,137.26807,-58.34961,835.2661,-226.57776,83.94623,-11.428833,-241.95227,-327.97974,63.92905
1734660166.9314756,106.56738,-113.28125,827.8198,-220.5658,98.731995,-13.5269165,-241.95227,-327.97974,63.92905
1734660166.9380426,103.8208,-161.56006,843.3838,-212.21161,111.48834,-15.548706,-241.95227,-327.97974,63.92905
1734660166.9400365,143.79883,-251.77002,828.3081,-202.18658,122.88666,-17.570496,-241.95227,-327.97974,63.92905
1734660166.94802,141.72363,-303.22266,769.53125,-188.82751,135.88715,-18.28003,-241.95227,-327.97974,63.92905
1734660166.9545789,127.99072,-325.37842,794.00635,-172.15729,147.59827,-16.868591,-241.95227,-327.97974,63.92905
1734660166.9562247,93.75,-328.61328,808.59375,-156.3034,157.35626,-14.320374,-241.95227,-327.97974,63.92905
1734660166.960199,56.45752,-322.7539,828.4912,-141.46423,163.81073,-11.123657,-241.95227,-327.97974,63.92905
1734660166.9714155,5.7373047,-324.76807,830.0171,-128.32642,167.63306,-7.6904297,-241.95227,-327.97974,63.92905
1734660166.9724336,-49.682617,-308.47168,851.50146,-116.69159,168.73169,-4.2266846,-241.95227,-327.97974,63.92905
1734660166.9765282,-103.33252,-278.9917,888.61084,-107.5058,166.92352,-1.7547607,-241.95227,-327.97974,63.92905
1734660166.9806762,-133.60596,-243.95752,905.3345,-101.18103,162.29248,-0.63323975,-241.95227,-327.97974,63.92905
1734660166.9890363,-128.96729,-218.07861,891.1133,-97.15271,156.5094,-0.16021729,-241.95227,-327.97974,63.92905
1734660166.9930367,-124.51172,-206.17676,865.6616,-93.925476,151.3977,0.9689331,-241.95227,-327.97974,63.92905
1734660166.9971294,-134.39941,-202.45361,854.24805,-90.1947,147.63641,3.189087,-241.95227,-327.97974,63.92905
1734660167.0012438,-158.6914,-200.37842,853.39355,-86.27319,144.26422,5.8670044,-241.95227,-327.97974,63.92905
1734660167.0059128,-162.35352,-210.63232,844.6655,-82.40509,140.20538,8.18634,-241.95227,-327.97974,63.92905
1734660167.0141644,-127.62451,-221.98486,824.4629,-78.552246,136.14655,10.169983,-241.95227,-327.97974,63.92905
1734660167.0175867,-88.50098,-250,818.84766,-74.165344,132.78961,13.031006,-241.95227,-327.97974,63.92905
1734660167.025146,-75.62256,-263.67188,814.27,-68.69507,130.82886,17.555237,-241.95227,-327.97974,63.92905
1734660167.0258436,-80.87158,-261.41357,813.8428,-62.675476,129.04358,22.491455,-326.1875,-430.13736,-41.46749
1734660167.033896,-100.15869,-284.79004,802.124,-57.121277,126.76239,26.664734,-326.1875,-430.13736,-41.46749
1734660167.0380816,-113.15918,-299.19434,763.855,-50.971985,125.49591,30.387878,-326.1875,-430.13736,-41.46749
1734660167.0420785,-133.54492,-321.5332,741.6992,-43.441772,126.97601,33.958435,-326.1875,-430.13736,-41.46749
1734660167.0462272,-171.26465,-325.80566,760.13184,-34.606934,130.69153,38.101196,-326.1875,-430.13736,-41.46749
1734660167.0503314,-182.25098,-302.063,794.00635,-26.237488,134.85718,42.526245,-326.1875,-430.13736,-41.46749
1734660167.058438,-184.69238,-313.96484,833.1299,-19.89746,138.13019,46.569824,-326.1875,-430.13736,-41.46749
1734660167.062561,-201.53809,-311.2793,847.29004,-15.327454,140.35034,51.315308,-326.1875,-430.13736,-41.46749
1734660167.0666919,-225.40283,-298.33984,873.35205,-11.611938,141.31165,55.81665,-326.1875,-430.13736,-41.46749
1734660167.0721192,-227.96631,-279.90723,895.6909,-9.170532,140.72418,58.33435,-326.1875,-430.13736,-41.46749
1734660167.079034,-223.51074,-251.40381,895.20264,-8.430481,137.85553,60.409546,-326.1875,-430.13736,-41.46749
1734660167.0831275,-233.03223,-243.71338,878.6011,-8.735657,132.94983,63.705444,-326.1875,-430.13736,-41.46749
1734660167.0899615,-252.31934,-260.7422,834.0454,-8.81958,126.84631,68.237305,-326.1875,-430.13736,-41.46749
1734660167.0913343,-296.5088,-286.74316,779.6631,-7.194519,120.05615,73.532104,-326.1875,-430.13736,-41.46749
1734660167.0955043,-346.0083,-302.55127,720.7031,-4.2266846,111.48834,78.948975,-326.1875,-430.13736,-41.46749
1734660167.1035113,-394.65332,-327.14844,648.9258,-0.51116943,101.257324,84.19037,-326.1875,-430.13736,-41.46749
1734660167.107642,-440.4297,-348.14453,592.77344,5.5999756,91.44592,89.20288,-326.1875,-430.13736,-41.46749
1734660167.1117508,-470.1538,-367.12646,549.2554,15.113831,83.69446,92.77344,-326.1875,-430.13736,-41.46749
1734660167.1158862,-499.08447,-381.28662,529.9072,27.34375,78.48358,94.51294,-326.1875,-430.13736,-41.46749
1734660167.1240695,-508.4839,-394.65332,525.8179,41.358948,75.27161,94.9173,-326.1875,-430.13736,-41.46749
1734660167.1281097,-523.86475,-397.88818,539.978,56.18286,73.92883,95.02411,-326.1875,-430.13736,-41.46749
1734660167.1321635,-538.0249,-398.19336,560.9131,71.70868,74.035645,94.50531,-326.1875,-430.13736,-41.46749
1734660167.1383579,-536.74316,-392.33398,585.2051,87.3642,75.172424,93.01758,-326.1875,-430.13736,-41.46749
1734660167.1405056,-519.8364,-374.6338,637.93945,102.20337,76.58386,90.70587,-326.1875,-430.13736,-41.46749
1734660167.1488335,-505.67627,-352.05078,696.96045,115.00549,77.430725,88.72986,-326.1875,-430.13736,-41.46749
1734660167.1579869,-482.42188,-329.46777,729.126,125.305176,77.23236,88.10425,-401.46155,-405.04602,-103.66873
1734660167.1582136,-461.6089,-267.33398,761.5967,134.12476,75.75989,89.20288,-401.46155,-405.04602,-103.66873
1734660167.1610262,-454.5288,-217.7124,798.03467,140.60211,71.96045,90.36255,-401.46155,-405.04602,-103.66873
1734660167.1722486,-428.34473,-199.09668,828.7964,145.02716,65.60516,91.32385,-401.46155,-405.04602,-103.66873
1734660167.1732202,-410.52246,-192.13867,841.24756,148.59009,57.617188,92.91077,-401.46155,-405.04602,-103.66873
1734660167.1772106,-393.2495,-174.86572,850.708,152.33612,48.217773,95.52002,-401.46155,-405.04602,-103.66873
1734660167.181358,-407.22656,-150.08545,850.8301,155.8075,37.93335,98.37341,-401.46155,-405.04602,-103.66873
1734660167.188022,-439.88037,-139.34326,830.13916,159.0805,27.053833,100.82245,-401.46155,-405.04602,-103.66873
1734660167.1936536,-476.7456,-122.31445,824.1577,162.65106,16.151428,102.9129,-401.46155,-405.04602,-103.66873
1734660167.1977282,-476.9287,-105.651855,807.6782,165.64178,5.1116943,104.82788,-401.46155,-405.04602,-103.66873
1734660167.2018833,-469.4214,-77.941895,807.6782,168.44177,-4.3640137,106.163025,-401.46155,-405.04602,-103.66873
1734660167.206839,-457.33643,-69.33594,784.2407,170.32623,-11.833191,106.925964,-401.46155,-405.04602,-103.66873
1734660167.2140715,-458.4961,-42.907715,769.53125,172.1878,-17.288208,107.23114,-401.46155,-405.04602,-103.66873
1734660167.2234364,-473.75488,-21.78955,755.31006,174.04175,-21.736145,106.43005,-401.46155,-405.04602,-103.66873
1734660167.2236166,-484.92432,-12.207031,756.5918,176.63574,-26.611328,104.59137,-401.46155,-405.04602,-103.66873
1734660167.2264688,-484.80225,-15.686035,710.32715,179.4281,-31.38733,102.40936,-401.46155,-405.04602,-103.66873
1734660167.2345774,-495.8496,1.3427734,655.9448,183.5556,-34.78241,100.16632,-401.46155,-405.04602,-103.66873
1734660167.2394664,-514.52637,33.75244,654.9072,188.88092,-37.246704,97.57233,-401.46155,-405.04602,-103.66873
1734660167.2428803,-523.2544,81.90918,675.41504,193.45093,-39.726257,94.14673,-401.46155,-405.04602,-103.66873
1734660167.2469697,-517.8833,106.56738,653.9917,196.78497,-41.557312,90.026855,-401.46155,-405.04602,-103.66873
1734660167.2553878,-509.94873,134.27734,671.63086,201.27106,-43.052673,86.28845,-401.46155,-405.04602,-103.66873
1734660167.2591329,-485.53467,152.70996,672.97363,205.49774,-45.22705,83.358765,-401.46155,-405.04602,-103.66873
1734660167.263271,-480.4077,189.45313,721.3745,209.86176,-46.829224,80.87921,-401.46155,-405.04602,-103.66873
1734660167.2673697,-473.4497,219.23828,752.50244,212.18872,-49.598694,78.27759,-401.46155,-405.04602,-103.66873
1734660167.2722867,-464.2334,223.69385,766.9678,213.28735,-52.093506,75.58441,-401.46155,-405.04602,-103.66873
1734660167.2799385,-448.36426,204.52881,761.04736,214.85901,-52.612305,73.36426,-392.50034,-259.87466,-63.92905
1734660167.283829,-469.90967,206.54297,802.2461,217.85736,-50.697327,72.29614,-392.50034,-259.87466,-63.92905
1734660167.2904103,-491.69922,227.41699,852.478,220.41321,-48.446655,71.84601,-392.50034,-259.87466,-63.92905
1734660167.292119,-527.771,271.78955,876.8921,221.75598,-45.959473,71.006775,-392.50034,-259.87466,-63.92905
1734660167.296089,-551.5137,306.45752,912.41455,221.58813,-43.899536,69.39697,-392.50034,-259.87466,-63.92905
1734660167.305375,-563.47656,333.55713,939.14795,218.72711,-42.304993,67.49725,-392.50034,-259.87466,-63.92905
1734660167.3082902,-559.14307,372.98584,933.04443,213.63068,-41.08429,65.18555,-392.50034,-259.87466,-63.92905
1734660167.3123937,-558.2886,387.75635,924.74365,207.66449,-40.275574,62.217712,-392.50034,-259.87466,-63.92905
1734660167.316577,-563.9038,393.7378,904.3579,201.56097,-40.260315,58.34198,-392.50034,-259.87466,-63.92905
1734660167.3247561,-592.041,412.59766,930.84717,195.42694,-43.151855,53.871155,-392.50034,-259.87466,-63.92905
1734660167.3287532,-552.18506,410.2173,867.6758,188.0188,-48.52295,48.858643,-392.50034,-259.87466,-63.92905
1734660167.3328967,-488.8916,431.21338,845.21484,182.50275,-53.215027,44.319153,-392.50034,-259.87466,-63.92905
1734660167.339857,-446.96045,443.66455,798.4619,176.94855,-56.243896,40.977478,-392.50034,-259.87466,-63.92905
1734660167.341236,-392.15088,436.6455,722.7783,172.49298,-58.33435,38.658142,-392.50034,-259.87466,-63.92905
1734660167.3493376,-394.9585,483.27637,782.1045,169.5404,-61.11908,37.94098,-392.50034,-259.87466,-63.92905
1734660167.353381,-364.9292,497.00928,774.90234,162.64343,-66.81824,37.956238,-392.50034,-259.87466,-63.92905
1734660167.3574667,-358.88672,509.94873,744.5679,156.01349,-71.11359,38.619995,-392.50034,-259.87466,-63.92905
1734660167.3619184,-365.84473,516.4795,751.28174,150.22278,-75.01984,40.17639,-392.50034,-259.87466,-63.92905
1734660167.371165,-399.78027,510.13184,733.4595,143.61572,-78.84216,41.175842,-392.50034,-259.87466,-63.92905
1734660167.373924,-396.5454,511.1084,716.4917,137.37488,-82.901,41.358948,-392.50034,-259.87466,-63.92905
1734660167.3780766,-376.28174,523.19336,733.3374,131.19507,-86.135864,40.924072,-392.50034,-259.87466,-63.92905
1734660167.3821955,-364.01367,516.8457,736.084,124.96185,-87.11243,39.970398,-392.50034,-259.87466,-63.92905
1734660167.3918467,-383.1787,511.1084,785.2173,119.94934,-86.18927,38.55896,-392.50034,-259.87466,-63.92905
